,Age,Attrition,BusinessTravel,DailyRate,DistanceFromHome,Education,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Department_Human Resources,Department_Research & Development,Department_Sales,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Female,Gender_Male,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single
492,48,0,1,1236,1,4,1,664,4,40,2,4,1,15402,17997,7,0,11,3,1,1,21,3,1,3,2,0,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
493,44,0,1,1112,1,4,1,665,1,50,2,2,3,5985,26894,4,0,11,3,2,0,10,1,4,2,2,0,2,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
494,34,0,1,204,14,3,1,666,3,31,3,1,3,2579,2912,1,1,18,3,4,2,8,3,3,8,2,0,6,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0
495,27,1,1,1420,2,1,1,667,3,85,3,1,1,3041,16346,0,0,11,3,2,1,5,3,3,4,3,0,2,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
496,21,0,1,1343,22,1,1,669,3,49,3,1,3,3447,24444,1,0,11,3,3,0,3,2,3,3,2,1,2,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1
497,44,0,1,1315,3,4,1,671,4,35,3,5,4,19513,9358,4,1,12,3,1,1,26,2,4,2,2,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
498,22,0,1,604,6,1,1,675,1,69,3,1,3,2773,12145,0,0,20,4,4,0,3,3,3,2,2,2,2,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
499,33,0,1,1216,8,4,1,677,3,39,3,2,3,7104,20431,0,0,12,3,4,0,6,3,3,5,0,1,2,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
500,32,0,1,646,9,4,1,679,1,92,3,2,4,6322,18089,1,1,12,3,4,1,6,2,2,6,4,0,5,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
501,30,0,2,160,3,3,1,680,3,71,3,1,3,2083,22653,1,0,20,4,3,1,1,2,3,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
502,53,0,1,238,1,1,1,682,4,34,3,2,1,8381,7507,7,0,20,4,4,0,18,2,4,14,7,8,10,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
503,34,0,1,1397,1,5,1,683,2,42,3,1,4,2691,7660,1,0,12,3,4,1,10,4,2,10,9,8,8,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
504,45,1,2,306,26,4,1,684,1,100,3,2,1,4286,5630,2,0,14,3,4,2,5,4,3,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
505,26,0,1,991,6,3,1,686,3,71,3,1,4,2659,17759,1,1,13,3,3,1,3,2,3,3,2,0,2,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
506,37,0,1,482,3,3,1,689,3,36,3,3,3,9434,9606,1,0,15,3,3,1,10,2,3,10,7,7,8,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
507,29,0,1,1176,3,2,1,690,2,62,3,2,3,5561,3487,1,0,14,3,1,1,6,5,2,6,0,1,2,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
508,35,0,1,1017,6,4,1,691,2,82,1,2,4,6646,19368,1,0,13,3,2,0,17,3,3,17,11,11,8,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
509,33,0,2,1296,6,3,1,692,3,30,3,2,4,7725,5335,3,0,23,4,3,1,15,2,1,13,11,4,7,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
510,54,0,1,397,19,4,1,698,3,88,3,3,2,10725,6729,2,0,15,3,3,1,16,1,4,9,7,7,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
511,36,0,1,913,9,2,1,699,2,48,2,2,2,8847,13934,2,1,11,3,3,1,13,2,3,3,2,0,2,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
512,27,0,1,1115,3,4,1,700,1,54,2,1,4,2045,15174,0,0,13,3,4,0,5,0,3,4,2,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
513,20,1,1,1362,10,1,1,701,4,32,3,1,3,1009,26999,1,1,11,3,4,0,1,5,3,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
514,33,1,2,1076,3,3,1,702,1,70,3,1,1,3348,3164,1,1,11,3,1,0,10,3,3,10,8,9,7,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
515,35,0,0,727,3,3,1,704,3,41,2,1,3,1281,16900,1,0,18,3,3,2,1,3,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
516,23,0,1,885,4,3,1,705,1,58,4,1,1,2819,8544,2,0,16,3,1,1,5,3,4,3,2,0,2,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
517,25,0,1,810,8,3,1,707,4,57,4,2,2,4851,15678,0,0,22,4,3,1,4,4,3,3,2,1,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
518,38,0,1,243,7,4,1,709,4,46,2,2,4,4028,7791,0,0,20,4,1,0,8,2,3,7,7,0,5,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
519,29,0,2,806,1,4,1,710,2,76,1,1,4,2720,18959,1,0,18,3,4,1,10,5,3,10,7,2,8,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
520,48,0,1,817,2,1,1,712,2,56,4,2,2,8120,18597,3,0,12,3,4,0,12,3,3,2,2,2,2,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
521,27,0,2,1410,3,1,1,714,4,71,4,2,4,4647,16673,1,1,20,4,2,2,6,3,3,6,5,0,4,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
522,37,0,1,1225,10,2,1,715,4,80,4,1,4,4680,15232,3,0,17,3,1,0,4,2,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
523,50,0,1,1207,28,1,1,716,4,74,4,1,3,3221,3297,1,1,11,3,3,3,20,3,3,20,8,3,8,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
524,34,0,1,1442,9,3,1,717,4,46,2,3,2,8621,17654,1,0,14,3,2,0,9,3,4,8,7,7,7,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
525,24,1,1,693,3,2,1,720,1,65,3,2,3,4577,24785,9,0,14,3,1,0,4,3,3,2,2,2,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
526,39,0,1,408,2,4,1,721,4,80,2,2,3,4553,20978,1,0,11,3,1,0,20,4,3,20,7,11,10,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
527,32,0,1,929,10,3,1,722,4,55,3,2,4,5396,21703,1,0,12,3,4,0,10,2,2,10,7,0,8,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
528,50,1,2,562,8,2,1,723,2,50,3,2,3,6796,23452,3,1,14,3,1,1,18,4,3,4,3,1,3,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
529,38,0,1,827,1,4,1,724,2,33,4,2,4,7625,19383,0,0,13,3,3,0,10,4,2,9,7,1,8,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
530,27,0,1,608,1,2,1,725,3,68,3,3,1,7412,6009,1,0,11,3,4,0,9,3,3,9,7,0,7,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
531,32,0,1,1018,3,2,1,727,3,39,3,3,4,11159,19373,3,0,15,3,4,0,10,6,3,7,7,7,7,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
532,47,0,1,703,14,4,1,728,4,42,3,2,1,4960,11825,2,0,12,3,4,0,20,2,3,7,7,1,7,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
533,40,0,2,580,5,4,1,729,4,48,2,3,1,10475,23772,5,1,21,4,3,1,20,2,3,18,13,1,12,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
534,53,0,1,970,7,3,1,730,3,59,4,4,3,14814,13514,3,0,19,3,3,0,32,3,3,5,1,1,3,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
535,41,0,1,427,10,4,1,731,2,73,2,5,4,19141,8861,3,0,15,3,2,3,23,2,2,21,6,12,6,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
536,60,0,1,1179,16,4,1,732,1,84,3,2,1,5405,11924,8,0,14,3,4,0,10,1,3,2,2,2,2,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
537,27,0,2,294,10,2,1,733,4,32,3,3,1,8793,4809,1,0,21,4,3,2,9,4,2,9,7,1,7,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
538,41,0,1,314,1,3,1,734,4,59,2,5,3,19189,19562,1,0,12,3,2,1,22,3,3,22,7,2,10,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
539,50,0,1,316,8,4,1,738,4,54,3,1,2,3875,9983,7,0,15,3,4,1,4,2,3,2,2,2,2,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
540,28,1,1,654,1,2,1,741,1,67,1,1,2,2216,3872,7,1,13,3,4,0,10,4,3,7,7,3,7,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
541,36,0,0,427,8,3,1,742,1,63,4,3,1,11713,20335,9,0,14,3,1,1,10,2,3,8,7,0,5,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
542,38,0,1,168,1,3,1,743,3,81,3,3,3,7861,15397,4,1,14,3,4,0,10,4,4,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
543,44,0,0,381,24,3,1,744,1,49,1,1,3,3708,2104,2,0,14,3,3,0,9,5,3,5,2,1,4,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
544,47,0,2,217,3,3,1,746,4,49,3,4,3,13770,10225,9,1,12,3,4,2,28,2,2,22,2,11,13,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
545,30,0,1,501,27,5,1,747,3,99,3,2,4,5304,25275,7,0,23,4,4,1,10,2,2,8,7,7,7,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
546,29,0,1,1396,10,3,1,749,3,99,3,1,3,2642,2755,1,0,11,3,3,0,1,6,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
547,42,1,2,933,19,3,1,752,3,57,4,1,3,2759,20366,6,1,12,3,4,0,7,2,3,2,2,2,2,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
548,43,0,2,775,15,3,1,754,4,47,2,2,4,6804,23683,3,0,18,3,3,1,7,5,3,2,2,2,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
549,34,0,1,970,8,2,1,757,2,96,3,2,3,6142,7360,3,0,11,3,4,0,10,2,3,5,1,4,3,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
550,23,0,1,650,9,1,1,758,2,37,3,1,1,2500,4344,1,0,14,3,4,1,5,2,4,4,3,0,2,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
551,39,0,1,141,3,3,1,760,3,44,4,2,2,6389,18767,9,0,15,3,3,1,12,3,1,8,3,3,6,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
552,56,0,1,832,9,3,1,762,3,81,3,4,4,11103,20420,7,0,11,3,3,0,30,1,2,10,7,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
553,40,0,1,804,2,1,1,763,4,86,2,1,4,2342,22929,0,1,20,4,4,0,5,2,2,4,2,2,3,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
554,27,0,1,975,7,3,1,764,4,55,2,2,1,6811,23398,8,0,19,3,1,0,9,2,1,7,6,0,7,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
555,29,0,1,1090,10,3,1,766,4,83,3,1,2,2297,17967,1,0,14,3,4,2,2,2,3,2,2,2,2,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
556,53,0,1,346,6,3,1,769,4,86,3,2,4,2450,10919,2,0,17,3,4,0,19,4,3,2,2,2,2,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
557,35,0,0,1225,2,4,1,771,4,61,3,2,1,5093,4761,2,0,11,3,1,1,16,2,4,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
558,32,0,2,430,24,4,1,772,1,80,3,2,4,5309,21146,1,0,15,3,4,2,10,2,3,10,8,4,7,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
559,38,0,1,268,2,5,1,773,4,92,3,1,3,3057,20471,6,1,13,3,2,1,6,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
560,34,0,1,167,8,5,1,775,2,32,3,2,1,5121,4187,3,0,14,3,3,1,7,3,3,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
561,52,0,1,621,3,4,1,776,3,31,2,4,1,16856,10084,1,0,11,3,1,0,34,3,4,34,6,1,16,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
562,33,1,1,527,1,4,1,780,4,63,3,1,4,2686,5207,1,1,13,3,3,0,10,2,2,10,9,7,8,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
563,25,0,1,883,26,1,1,781,3,32,3,2,4,6180,22807,1,0,23,4,2,0,6,5,2,6,5,1,4,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
564,45,0,1,954,2,2,1,783,2,46,1,2,3,6632,12388,0,0,13,3,1,0,9,3,3,8,7,3,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1
565,23,0,1,310,10,1,1,784,1,79,4,1,3,3505,19630,1,0,18,3,4,0,2,3,3,2,2,0,2,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
566,47,1,2,719,27,2,1,785,2,77,4,2,3,6397,10339,4,1,12,3,4,0,8,2,3,5,4,1,3,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
567,34,0,1,304,2,3,1,786,4,60,3,2,4,6274,18686,1,0,22,4,3,0,6,5,3,6,5,1,4,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
568,55,1,1,725,2,3,1,787,4,78,3,5,1,19859,21199,5,1,13,3,4,1,24,2,3,5,2,1,4,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
569,36,0,0,1434,8,4,1,789,1,76,2,3,1,7587,14229,1,0,15,3,2,0,10,1,3,10,7,0,9,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
570,52,0,0,715,19,4,1,791,4,41,3,1,4,4258,26589,0,0,18,3,1,1,5,3,3,4,3,1,2,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
571,26,0,2,575,1,2,1,792,1,71,1,1,4,4364,5288,3,0,14,3,1,1,5,2,3,2,2,2,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
572,29,0,1,657,27,3,1,793,2,66,3,2,3,4335,25549,4,0,12,3,1,1,11,3,2,8,7,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
573,26,1,1,1146,8,3,1,796,4,38,2,2,1,5326,3064,6,0,17,3,3,0,6,2,2,4,3,1,2,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
574,34,0,1,182,1,4,1,797,2,72,4,1,4,3280,13551,2,0,16,3,3,0,10,2,3,4,2,1,3,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
575,54,0,1,376,19,4,1,799,4,95,3,2,1,5485,22670,9,1,11,3,2,2,9,4,3,5,3,1,4,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
576,27,0,2,829,8,1,1,800,3,84,3,2,4,4342,24008,0,0,19,3,2,1,5,3,3,4,2,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
577,37,0,1,571,10,1,1,802,4,82,3,1,1,2782,19905,0,1,13,3,2,2,6,3,2,5,3,4,3,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
578,38,0,2,240,2,4,1,803,1,75,4,2,1,5980,26085,6,1,12,3,4,0,17,2,3,15,7,4,12,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
579,34,0,1,121,2,4,1,804,3,86,2,1,1,4381,7530,1,0,11,3,3,0,6,3,3,6,5,1,3,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
580,35,0,1,384,8,4,1,805,1,72,3,1,4,2572,20317,1,0,16,3,2,1,3,1,2,3,2,0,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
581,30,0,1,921,1,3,1,806,4,38,1,1,3,3833,24375,3,0,21,4,3,2,7,2,3,2,2,0,2,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
582,40,0,2,791,2,2,1,807,3,38,4,2,2,4244,9931,1,0,24,4,4,1,8,2,3,8,7,3,7,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
583,34,0,1,1111,8,2,1,808,3,93,3,2,1,6500,13305,5,0,17,3,2,1,6,1,3,3,2,1,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
584,42,0,2,570,8,3,1,809,2,66,3,5,4,18430,16225,1,0,13,3,2,1,24,4,2,24,7,14,9,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
585,23,1,1,1243,6,3,1,811,3,63,4,1,1,1601,3445,1,1,21,4,3,2,1,2,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
586,24,0,0,1092,9,3,1,812,3,60,2,1,2,2694,26551,1,0,11,3,3,3,1,4,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
587,52,0,1,1325,11,4,1,813,4,82,3,2,3,3149,21821,8,0,20,4,2,1,9,3,3,5,2,1,4,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
588,50,0,1,691,2,3,1,815,3,64,3,4,3,17639,6881,5,0,16,3,4,0,30,3,3,4,3,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
589,29,1,1,805,1,2,1,816,2,36,2,1,1,2319,6689,1,1,11,3,4,1,1,1,3,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
590,33,0,1,213,7,3,1,817,3,49,3,3,3,11691,25995,0,0,11,3,4,0,14,3,4,13,9,3,7,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
591,33,1,1,118,16,3,1,819,1,69,3,2,1,5324,26507,5,0,15,3,3,0,6,3,3,3,2,0,2,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
592,47,0,1,202,2,2,1,820,3,33,3,4,4,16752,12982,1,1,11,3,3,1,26,3,2,26,14,3,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
593,36,0,1,676,1,3,1,823,3,35,3,2,2,5228,23361,0,0,15,3,1,1,10,2,3,9,7,0,5,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
594,29,0,1,1252,23,2,1,824,3,81,4,1,3,2700,23779,1,0,24,4,3,1,10,3,3,10,7,0,7,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
595,58,1,1,286,2,4,1,825,4,31,3,5,2,19246,25761,7,1,12,3,4,0,40,2,3,31,15,13,8,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
596,35,0,1,1258,1,4,1,826,4,40,4,1,3,2506,13301,3,0,13,3,3,0,7,0,3,2,2,2,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
597,42,0,1,932,1,2,1,827,4,43,2,2,4,6062,4051,9,1,13,3,4,1,8,4,3,4,3,0,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
598,28,1,1,890,2,4,1,828,3,46,3,1,3,4382,16374,6,0,17,3,4,0,5,3,2,2,2,2,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
599,36,0,1,1041,13,3,1,829,3,36,3,1,2,2143,25527,4,0,13,3,2,1,8,2,3,5,2,0,4,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
600,32,0,1,859,4,3,1,830,3,98,2,2,3,6162,19124,1,0,12,3,3,1,14,3,3,14,13,6,8,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
601,40,0,2,720,16,4,1,832,1,51,2,2,3,5094,11983,6,0,14,3,4,0,10,6,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
602,30,0,1,946,2,3,1,833,3,52,2,2,4,6877,20234,5,1,24,4,2,0,12,4,2,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
603,45,0,1,252,2,3,1,834,2,95,2,1,3,2274,6153,1,0,14,3,4,0,1,3,3,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
604,42,0,1,933,29,3,1,836,2,98,3,2,2,4434,11806,1,0,13,3,4,1,10,3,2,9,8,7,8,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
605,38,0,2,471,12,3,1,837,1,45,2,2,1,6288,4284,2,0,15,3,3,1,13,3,2,4,3,1,2,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
606,34,0,2,702,16,4,1,838,3,100,2,1,4,2553,8306,1,0,16,3,3,0,6,3,3,5,2,1,3,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
607,49,1,1,1184,11,3,1,840,3,43,3,3,4,7654,5860,1,0,18,3,1,2,9,3,4,9,8,7,7,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
608,55,1,1,436,2,1,1,842,3,37,3,2,4,5160,21519,4,0,16,3,3,0,12,3,2,9,7,7,3,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
609,43,0,1,589,14,2,1,843,2,94,3,4,1,17159,5200,6,0,24,4,3,1,22,3,3,4,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
610,27,0,1,269,5,1,1,844,3,42,2,3,4,12808,8842,1,1,16,3,2,1,9,3,3,9,8,0,8,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
611,35,0,1,950,7,3,1,845,3,59,3,3,3,10221,18869,3,0,21,4,2,0,17,3,4,8,5,1,6,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
612,28,0,1,760,2,4,1,846,2,81,3,2,2,4779,3698,1,1,20,4,1,0,8,2,3,8,7,7,5,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
613,34,0,1,829,3,2,1,847,3,88,3,1,4,3737,2243,0,0,19,3,3,1,4,1,1,3,2,0,2,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
614,26,1,2,887,5,2,1,848,3,88,2,1,3,2366,20898,1,1,14,3,1,1,8,2,3,8,7,1,7,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
615,27,0,0,443,3,3,1,850,4,50,3,1,4,1706,16571,1,0,11,3,3,3,0,6,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
616,51,0,1,1318,26,4,1,851,1,66,3,4,3,16307,5594,2,0,14,3,3,1,29,2,2,20,6,4,17,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
617,44,0,1,625,4,3,1,852,4,50,3,2,2,5933,5197,9,0,12,3,4,0,10,2,2,5,2,2,3,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
618,25,0,1,180,2,1,1,854,1,65,4,1,1,3424,21632,7,0,13,3,3,0,6,3,2,4,3,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
