,Age,BusinessTravel,DailyRate,DistanceFromHome,Education,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Department_Human Resources,Department_Research & Development,Department_Sales,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Female,Gender_Male,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,Attrition
715,33.0,2.0,827.0,1.0,4.0,1.0,998.0,3.0,84.0,4.0,2.0,2.0,5488.0,20161.0,1.0,1.0,13.0,3.0,1.0,80.0,1.0,6.0,2.0,3.0,6.0,5.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
716,41.0,2.0,840.0,9.0,3.0,1.0,999.0,1.0,64.0,3.0,5.0,3.0,19419.0,3735.0,2.0,0.0,17.0,3.0,2.0,80.0,1.0,21.0,2.0,4.0,18.0,16.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
717,27.0,1.0,1134.0,16.0,4.0,1.0,1001.0,3.0,37.0,3.0,1.0,2.0,2811.0,12086.0,9.0,0.0,14.0,3.0,2.0,80.0,1.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
718,45.0,0.0,248.0,23.0,2.0,1.0,1002.0,4.0,42.0,3.0,2.0,1.0,3633.0,14039.0,1.0,1.0,15.0,3.0,3.0,80.0,1.0,9.0,2.0,3.0,9.0,8.0,0.0,8.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
719,47.0,1.0,955.0,4.0,2.0,1.0,1003.0,4.0,83.0,3.0,2.0,4.0,4163.0,8571.0,1.0,1.0,17.0,3.0,3.0,80.0,0.0,9.0,0.0,3.0,9.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
720,30.0,1.0,138.0,22.0,3.0,1.0,1004.0,1.0,48.0,3.0,1.0,3.0,2132.0,11539.0,4.0,1.0,11.0,3.0,2.0,80.0,0.0,7.0,2.0,3.0,5.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
721,50.0,1.0,939.0,24.0,3.0,1.0,1005.0,4.0,95.0,3.0,4.0,3.0,13973.0,4161.0,3.0,1.0,18.0,3.0,4.0,80.0,1.0,22.0,2.0,3.0,12.0,11.0,1.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
722,38.0,2.0,1391.0,10.0,1.0,1.0,1006.0,3.0,66.0,3.0,1.0,3.0,2684.0,12127.0,0.0,0.0,17.0,3.0,2.0,80.0,1.0,3.0,0.0,2.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
723,46.0,1.0,566.0,7.0,2.0,1.0,1007.0,4.0,75.0,3.0,3.0,3.0,10845.0,24208.0,6.0,0.0,13.0,3.0,2.0,80.0,1.0,13.0,3.0,3.0,8.0,7.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
724,24.0,1.0,1206.0,17.0,1.0,1.0,1009.0,4.0,41.0,2.0,2.0,3.0,4377.0,24117.0,1.0,0.0,15.0,3.0,2.0,80.0,2.0,5.0,6.0,3.0,4.0,2.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
725,35.0,1.0,622.0,14.0,4.0,1.0,1010.0,3.0,39.0,2.0,1.0,2.0,3743.0,10074.0,1.0,1.0,24.0,4.0,4.0,80.0,1.0,5.0,2.0,1.0,4.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
726,31.0,2.0,853.0,1.0,1.0,1.0,1011.0,3.0,96.0,3.0,2.0,1.0,4148.0,11275.0,1.0,0.0,12.0,3.0,3.0,80.0,1.0,4.0,1.0,3.0,4.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
727,18.0,0.0,287.0,5.0,2.0,1.0,1012.0,2.0,73.0,3.0,1.0,4.0,1051.0,13493.0,1.0,0.0,15.0,3.0,4.0,80.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
728,54.0,1.0,1441.0,17.0,3.0,1.0,1013.0,3.0,56.0,3.0,3.0,3.0,10739.0,13943.0,8.0,0.0,11.0,3.0,3.0,80.0,1.0,22.0,2.0,3.0,10.0,7.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
729,35.0,1.0,583.0,25.0,4.0,1.0,1014.0,3.0,57.0,3.0,3.0,3.0,10388.0,6975.0,1.0,1.0,11.0,3.0,3.0,80.0,1.0,16.0,3.0,2.0,16.0,10.0,10.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
730,30.0,1.0,153.0,8.0,2.0,1.0,1015.0,2.0,73.0,4.0,3.0,1.0,11416.0,17802.0,0.0,1.0,12.0,3.0,3.0,80.0,3.0,9.0,4.0,2.0,8.0,7.0,1.0,7.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
731,20.0,1.0,1097.0,11.0,3.0,1.0,1016.0,4.0,98.0,2.0,1.0,1.0,2600.0,18275.0,1.0,1.0,15.0,3.0,1.0,80.0,0.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
732,30.0,2.0,109.0,5.0,3.0,1.0,1017.0,2.0,60.0,3.0,1.0,2.0,2422.0,25725.0,0.0,0.0,17.0,3.0,1.0,80.0,0.0,4.0,3.0,3.0,3.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
733,26.0,1.0,1066.0,2.0,2.0,1.0,1018.0,4.0,32.0,4.0,2.0,4.0,5472.0,3334.0,1.0,0.0,12.0,3.0,2.0,80.0,0.0,8.0,2.0,3.0,8.0,7.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
734,22.0,1.0,217.0,8.0,1.0,1.0,1019.0,2.0,94.0,1.0,1.0,1.0,2451.0,6881.0,1.0,0.0,15.0,3.0,1.0,80.0,1.0,4.0,3.0,2.0,4.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
735,48.0,1.0,277.0,6.0,3.0,1.0,1022.0,1.0,97.0,2.0,2.0,3.0,4240.0,13119.0,2.0,0.0,13.0,3.0,4.0,80.0,0.0,19.0,0.0,3.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
736,48.0,1.0,1355.0,4.0,4.0,1.0,1024.0,3.0,78.0,2.0,3.0,3.0,10999.0,22245.0,7.0,0.0,14.0,3.0,2.0,80.0,0.0,27.0,3.0,3.0,15.0,11.0,4.0,8.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
737,41.0,1.0,549.0,7.0,2.0,1.0,1025.0,4.0,42.0,3.0,2.0,3.0,5003.0,23371.0,6.0,0.0,14.0,3.0,2.0,80.0,0.0,8.0,6.0,3.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
738,39.0,1.0,466.0,1.0,1.0,1.0,1026.0,4.0,65.0,2.0,4.0,4.0,12742.0,7060.0,1.0,0.0,16.0,3.0,3.0,80.0,1.0,21.0,3.0,3.0,21.0,6.0,11.0,8.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
739,27.0,1.0,1055.0,2.0,4.0,1.0,1027.0,1.0,47.0,3.0,2.0,4.0,4227.0,4658.0,0.0,0.0,18.0,3.0,2.0,80.0,1.0,4.0,2.0,3.0,3.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
740,35.0,1.0,802.0,10.0,3.0,1.0,1028.0,2.0,45.0,3.0,1.0,4.0,3917.0,9541.0,1.0,0.0,20.0,4.0,1.0,80.0,1.0,3.0,4.0,2.0,3.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
741,42.0,1.0,265.0,5.0,2.0,1.0,1029.0,4.0,90.0,3.0,5.0,3.0,18303.0,7770.0,6.0,0.0,13.0,3.0,2.0,80.0,0.0,21.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
742,50.0,1.0,804.0,9.0,3.0,1.0,1030.0,1.0,64.0,3.0,1.0,4.0,2380.0,20165.0,4.0,0.0,18.0,3.0,2.0,80.0,0.0,8.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
743,59.0,1.0,715.0,2.0,3.0,1.0,1032.0,3.0,69.0,2.0,4.0,4.0,13726.0,21829.0,3.0,1.0,13.0,3.0,1.0,80.0,0.0,30.0,4.0,3.0,5.0,3.0,4.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
744,37.0,1.0,1141.0,11.0,2.0,1.0,1033.0,1.0,61.0,1.0,2.0,2.0,4777.0,14382.0,5.0,0.0,15.0,3.0,1.0,80.0,0.0,15.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
745,55.0,2.0,135.0,18.0,4.0,1.0,1034.0,3.0,62.0,3.0,2.0,2.0,6385.0,12992.0,3.0,1.0,14.0,3.0,4.0,80.0,2.0,17.0,3.0,3.0,8.0,7.0,6.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
746,41.0,0.0,247.0,7.0,1.0,1.0,1035.0,2.0,55.0,1.0,5.0,3.0,19973.0,20284.0,1.0,0.0,22.0,4.0,2.0,80.0,2.0,21.0,3.0,3.0,21.0,16.0,5.0,10.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
747,38.0,1.0,1035.0,3.0,4.0,1.0,1036.0,2.0,42.0,3.0,2.0,4.0,6861.0,4981.0,8.0,1.0,12.0,3.0,3.0,80.0,0.0,19.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
748,26.0,0.0,265.0,29.0,2.0,1.0,1037.0,2.0,79.0,1.0,2.0,1.0,4969.0,21813.0,8.0,0.0,18.0,3.0,4.0,80.0,0.0,7.0,6.0,3.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
749,52.0,1.0,266.0,2.0,1.0,1.0,1038.0,1.0,57.0,1.0,5.0,4.0,19845.0,25846.0,1.0,0.0,15.0,3.0,4.0,80.0,1.0,33.0,3.0,3.0,32.0,14.0,6.0,9.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
750,44.0,1.0,1448.0,28.0,3.0,1.0,1039.0,4.0,53.0,4.0,4.0,4.0,13320.0,11737.0,3.0,1.0,18.0,3.0,3.0,80.0,1.0,23.0,2.0,3.0,12.0,11.0,11.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
751,50.0,0.0,145.0,1.0,3.0,1.0,1040.0,4.0,95.0,3.0,2.0,3.0,6347.0,24920.0,0.0,0.0,12.0,3.0,1.0,80.0,1.0,19.0,3.0,3.0,18.0,7.0,0.0,13.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
752,36.0,1.0,885.0,16.0,4.0,1.0,1042.0,3.0,43.0,4.0,1.0,1.0,2743.0,8269.0,1.0,0.0,16.0,3.0,3.0,80.0,0.0,18.0,1.0,3.0,17.0,13.0,15.0,14.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
753,39.0,2.0,945.0,22.0,3.0,1.0,1043.0,4.0,82.0,3.0,3.0,1.0,10880.0,5083.0,1.0,1.0,13.0,3.0,3.0,80.0,0.0,21.0,2.0,3.0,21.0,6.0,2.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
754,33.0,0.0,1038.0,8.0,1.0,1.0,1044.0,2.0,88.0,2.0,1.0,4.0,2342.0,21437.0,0.0,0.0,19.0,3.0,4.0,80.0,0.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
755,45.0,1.0,1234.0,11.0,2.0,1.0,1045.0,4.0,90.0,3.0,4.0,4.0,17650.0,5404.0,3.0,0.0,13.0,3.0,2.0,80.0,1.0,26.0,4.0,4.0,9.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
756,32.0,0.0,1109.0,29.0,4.0,1.0,1046.0,4.0,69.0,3.0,1.0,3.0,4025.0,11135.0,9.0,0.0,12.0,3.0,2.0,80.0,0.0,10.0,2.0,3.0,8.0,7.0,7.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
757,34.0,1.0,216.0,1.0,4.0,1.0,1047.0,2.0,75.0,4.0,2.0,4.0,9725.0,12278.0,0.0,0.0,11.0,3.0,4.0,80.0,1.0,16.0,2.0,2.0,15.0,1.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
758,59.0,1.0,1089.0,1.0,2.0,1.0,1048.0,2.0,66.0,3.0,3.0,4.0,11904.0,11038.0,3.0,1.0,14.0,3.0,3.0,80.0,1.0,14.0,1.0,1.0,6.0,4.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
759,45.0,1.0,788.0,24.0,4.0,1.0,1049.0,2.0,36.0,3.0,1.0,2.0,2177.0,8318.0,1.0,0.0,16.0,3.0,1.0,80.0,0.0,6.0,3.0,3.0,6.0,3.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
760,53.0,2.0,124.0,2.0,3.0,1.0,1050.0,3.0,38.0,2.0,3.0,2.0,7525.0,23537.0,2.0,0.0,12.0,3.0,1.0,80.0,1.0,30.0,2.0,3.0,15.0,7.0,6.0,12.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
761,36.0,1.0,660.0,15.0,3.0,1.0,1052.0,1.0,81.0,3.0,2.0,3.0,4834.0,7858.0,7.0,0.0,14.0,3.0,2.0,80.0,1.0,9.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
762,26.0,2.0,342.0,2.0,3.0,1.0,1053.0,1.0,57.0,3.0,1.0,1.0,2042.0,15346.0,6.0,1.0,14.0,3.0,2.0,80.0,1.0,6.0,2.0,3.0,3.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
763,34.0,1.0,1333.0,10.0,4.0,1.0,1055.0,3.0,87.0,3.0,1.0,3.0,2220.0,18410.0,1.0,1.0,19.0,3.0,4.0,80.0,1.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
764,28.0,1.0,1144.0,10.0,1.0,1.0,1056.0,4.0,74.0,3.0,1.0,2.0,1052.0,23384.0,1.0,0.0,22.0,4.0,2.0,80.0,0.0,1.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
765,38.0,2.0,1186.0,3.0,4.0,1.0,1060.0,3.0,44.0,3.0,1.0,3.0,2821.0,2997.0,3.0,0.0,16.0,3.0,1.0,80.0,1.0,8.0,2.0,3.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
766,50.0,1.0,1464.0,2.0,4.0,1.0,1061.0,2.0,62.0,3.0,5.0,3.0,19237.0,12853.0,2.0,1.0,11.0,3.0,4.0,80.0,1.0,29.0,2.0,2.0,8.0,1.0,7.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
767,37.0,1.0,124.0,3.0,3.0,1.0,1062.0,4.0,35.0,3.0,2.0,2.0,4107.0,13848.0,3.0,0.0,15.0,3.0,1.0,80.0,0.0,8.0,3.0,2.0,4.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
768,40.0,1.0,300.0,26.0,3.0,1.0,1066.0,3.0,74.0,3.0,2.0,1.0,8396.0,22217.0,1.0,0.0,14.0,3.0,2.0,80.0,1.0,8.0,3.0,2.0,7.0,7.0,7.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
769,26.0,2.0,921.0,1.0,1.0,1.0,1068.0,1.0,66.0,2.0,1.0,3.0,2007.0,25265.0,1.0,0.0,13.0,3.0,3.0,80.0,2.0,5.0,5.0,3.0,5.0,3.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
770,46.0,1.0,430.0,1.0,4.0,1.0,1069.0,4.0,40.0,3.0,5.0,4.0,19627.0,21445.0,9.0,0.0,17.0,3.0,4.0,80.0,2.0,23.0,0.0,3.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
771,54.0,1.0,1082.0,2.0,4.0,1.0,1070.0,3.0,41.0,2.0,3.0,3.0,10686.0,8392.0,6.0,0.0,11.0,3.0,2.0,80.0,1.0,13.0,4.0,3.0,9.0,4.0,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
772,56.0,2.0,1240.0,9.0,3.0,1.0,1071.0,1.0,63.0,3.0,1.0,3.0,2942.0,12154.0,2.0,0.0,19.0,3.0,2.0,80.0,1.0,18.0,4.0,3.0,5.0,4.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
773,36.0,1.0,796.0,12.0,5.0,1.0,1073.0,4.0,51.0,2.0,3.0,4.0,8858.0,15669.0,0.0,0.0,11.0,3.0,2.0,80.0,0.0,15.0,2.0,2.0,14.0,8.0,7.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
774,55.0,0.0,444.0,2.0,1.0,1.0,1074.0,3.0,40.0,2.0,4.0,1.0,16756.0,17323.0,7.0,0.0,15.0,3.0,2.0,80.0,0.0,31.0,3.0,4.0,9.0,7.0,6.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
775,43.0,1.0,415.0,25.0,3.0,1.0,1076.0,3.0,79.0,2.0,3.0,4.0,10798.0,5268.0,5.0,0.0,13.0,3.0,3.0,80.0,1.0,18.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
776,20.0,2.0,769.0,9.0,3.0,1.0,1077.0,4.0,54.0,3.0,1.0,4.0,2323.0,17205.0,1.0,1.0,14.0,3.0,2.0,80.0,0.0,2.0,3.0,3.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
777,21.0,1.0,1334.0,10.0,3.0,1.0,1079.0,3.0,36.0,2.0,1.0,1.0,1416.0,17258.0,1.0,0.0,13.0,3.0,1.0,80.0,0.0,1.0,6.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
